Country,Region,Date,Product,Media,Investment,Grouping
SWE,all,2020-08-10,Brand,Facebook,6362,all
SWE,all,2020-08-10,Pc,Facebook,0,all
SWE,all,2020-08-10,Brand,Google,1280,all
SWE,all,2020-08-10,Life,Google,1730,all
SWE,all,2020-08-10,Pc,Google,24567,all
SWE,all,2020-08-10,Brand,MicrosoftBing,491,all
SWE,all,2020-08-10,Life,MicrosoftBing,5,all
SWE,all,2020-08-10,Pc,MicrosoftBing,306,all
SWE,all,2020-08-10,Brand,OOHAirport,0,all
SWE,all,2020-08-10,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-08-10,Brand,Print,16638,all
SWE,all,2020-08-10,Brand,Radio,0,all
SWE,all,2020-08-10,Brand,TVConventional,0,all
SWE,all,2020-08-10,Pc,TVConventional,0,all
SWE,all,2020-08-10,Brand,TVSPNS,0,all
SWE,all,2020-08-10,Brand,TVSponsoringLFP,369,all
SWE,all,2020-08-10,Pc,TVSponsoringLFP,0,all
SWE,all,2020-08-10,Brand,TVStadium,0,all
SWE,all,2020-08-10,Pc,TVStadium,0,all
SWE,all,2020-08-17,Brand,Display,0,all
SWE,all,2020-08-17,Pc,Display,0,all
SWE,all,2020-08-17,Brand,Facebook,3430,all
SWE,all,2020-08-17,Pc,Facebook,0,all
SWE,all,2020-08-17,Brand,Google,1083,all
SWE,all,2020-08-17,Life,Google,1488,all
SWE,all,2020-08-17,Pc,Google,26148,all
SWE,all,2020-08-17,Brand,MicrosoftBing,427,all
SWE,all,2020-08-17,Life,MicrosoftBing,9,all
SWE,all,2020-08-17,Pc,MicrosoftBing,447,all
SWE,all,2020-08-17,Brand,OOHAirport,0,all
SWE,all,2020-08-17,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-08-17,Brand,Print,16638,all
SWE,all,2020-08-17,Brand,Radio,0,all
SWE,all,2020-08-17,Brand,TVConventional,0,all
SWE,all,2020-08-17,Pc,TVConventional,0,all
SWE,all,2020-08-17,Brand,TVSPNS,0,all
SWE,all,2020-08-17,Brand,TVSponsoringLFP,831,all
SWE,all,2020-08-17,Pc,TVSponsoringLFP,0,all
SWE,all,2020-08-17,Brand,TVStadium,0,all
SWE,all,2020-08-17,Pc,TVStadium,0,all
SWE,all,2020-08-24,Brand,Display,0,all
SWE,all,2020-08-24,Pc,Display,0,all
SWE,all,2020-08-24,Brand,Facebook,3430,all
SWE,all,2020-08-24,Pc,Facebook,0,all
SWE,all,2020-08-24,Brand,Google,1007,all
SWE,all,2020-08-24,Life,Google,1306,all
SWE,all,2020-08-24,Pc,Google,22919,all
SWE,all,2020-08-24,Brand,MicrosoftBing,366,all
SWE,all,2020-08-24,Life,MicrosoftBing,12,all
SWE,all,2020-08-24,Pc,MicrosoftBing,403,all
SWE,all,2020-08-24,Brand,OOHAirport,0,all
SWE,all,2020-08-24,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-08-24,Brand,Print,16638,all
SWE,all,2020-08-24,Brand,Radio,0,all
SWE,all,2020-08-24,Brand,TVConventional,0,all
SWE,all,2020-08-24,Pc,TVConventional,0,all
SWE,all,2020-08-24,Brand,TVSPNS,0,all
SWE,all,2020-08-24,Brand,TVSponsoringLFP,554,all
SWE,all,2020-08-24,Pc,TVSponsoringLFP,0,all
SWE,all,2020-08-24,Brand,TVStadium,0,all
SWE,all,2020-08-24,Pc,TVStadium,0,all
SWE,all,2020-08-31,Brand,Display,0,all
SWE,all,2020-08-31,Pc,Display,0,all
SWE,all,2020-08-31,Brand,Facebook,3238,all
SWE,all,2020-08-31,Pc,Facebook,0,all
SWE,all,2020-08-31,Brand,Google,1013,all
SWE,all,2020-08-31,Life,Google,1182,all
SWE,all,2020-08-31,Pc,Google,22520,all
SWE,all,2020-08-31,Brand,MicrosoftBing,554,all
SWE,all,2020-08-31,Life,MicrosoftBing,11,all
SWE,all,2020-08-31,Pc,MicrosoftBing,479,all
SWE,all,2020-08-31,Brand,OOHAirport,0,all
SWE,all,2020-08-31,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-08-31,Brand,Print,13160,all
SWE,all,2020-08-31,Brand,Radio,0,all
SWE,all,2020-08-31,Brand,TVConventional,0,all
SWE,all,2020-08-31,Pc,TVConventional,0,all
SWE,all,2020-08-31,Brand,TVSPNS,0,all
SWE,all,2020-08-31,Brand,TVSponsoringLFP,185,all
SWE,all,2020-08-31,Pc,TVSponsoringLFP,0,all
SWE,all,2020-08-31,Brand,TVStadium,0,all
SWE,all,2020-08-31,Pc,TVStadium,0,all
SWE,all,2020-09-07,Brand,Display,0,all
SWE,all,2020-09-07,Pc,Display,0,all
SWE,all,2020-09-07,Brand,Facebook,3738,all
SWE,all,2020-09-07,Pc,Facebook,0,all
SWE,all,2020-09-07,Brand,Google,1101,all
SWE,all,2020-09-07,Life,Google,1498,all
SWE,all,2020-09-07,Pc,Google,32171,all
SWE,all,2020-09-07,Brand,MicrosoftBing,613,all
SWE,all,2020-09-07,Life,MicrosoftBing,22,all
SWE,all,2020-09-07,Pc,MicrosoftBing,396,all
SWE,all,2020-09-07,Brand,OOHAirport,0,all
SWE,all,2020-09-07,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-09-07,Brand,Print,6768,all
SWE,all,2020-09-07,Brand,Radio,0,all
SWE,all,2020-09-07,Brand,TVConventional,0,all
SWE,all,2020-09-07,Pc,TVConventional,0,all
SWE,all,2020-09-07,Brand,TVSPNS,0,all
SWE,all,2020-09-07,Brand,TVSponsoringLFP,277,all
SWE,all,2020-09-07,Pc,TVSponsoringLFP,0,all
SWE,all,2020-09-07,Brand,TVStadium,0,all
SWE,all,2020-09-07,Pc,TVStadium,0,all
SWE,all,2020-09-14,Brand,Display,0,all
SWE,all,2020-09-14,Pc,Display,0,all
SWE,all,2020-09-14,Brand,Facebook,0,all
SWE,all,2020-09-14,Pc,Facebook,0,all
SWE,all,2020-09-14,Brand,Google,1026,all
SWE,all,2020-09-14,Life,Google,1149,all
SWE,all,2020-09-14,Pc,Google,24518,all
SWE,all,2020-09-14,Brand,MicrosoftBing,268,all
SWE,all,2020-09-14,Life,MicrosoftBing,10,all
SWE,all,2020-09-14,Pc,MicrosoftBing,118,all
SWE,all,2020-09-14,Brand,OOHAirport,0,all
SWE,all,2020-09-14,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-09-14,Brand,Print,15923,all
SWE,all,2020-09-14,Brand,Radio,0,all
SWE,all,2020-09-14,Brand,TVConventional,0,all
SWE,all,2020-09-14,Pc,TVConventional,0,all
SWE,all,2020-09-14,Brand,TVSPNS,0,all
SWE,all,2020-09-14,Brand,TVSponsoringLFP,4524,all
SWE,all,2020-09-14,Pc,TVSponsoringLFP,0,all
SWE,all,2020-09-14,Brand,TVStadium,59211,all
SWE,all,2020-09-14,Pc,TVStadium,0,all
SWE,all,2020-09-21,Brand,Display,0,all
SWE,all,2020-09-21,Pc,Display,0,all
SWE,all,2020-09-21,Brand,Facebook,0,all
SWE,all,2020-09-21,Pc,Facebook,0,all
SWE,all,2020-09-21,Brand,Google,994,all
SWE,all,2020-09-21,Life,Google,832,all
SWE,all,2020-09-21,Pc,Google,22333,all
SWE,all,2020-09-21,Brand,MicrosoftBing,311,all
SWE,all,2020-09-21,Life,MicrosoftBing,5,all
SWE,all,2020-09-21,Pc,MicrosoftBing,149,all
SWE,all,2020-09-21,Brand,OOHAirport,0,all
SWE,all,2020-09-21,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-09-21,Brand,Print,9155,all
SWE,all,2020-09-21,Brand,Radio,0,all
SWE,all,2020-09-21,Brand,TVConventional,0,all
SWE,all,2020-09-21,Pc,TVConventional,0,all
SWE,all,2020-09-21,Brand,TVSPNS,0,all
SWE,all,2020-09-21,Brand,TVSponsoringLFP,7478,all
SWE,all,2020-09-21,Pc,TVSponsoringLFP,0,all
SWE,all,2020-09-21,Brand,TVStadium,59211,all
SWE,all,2020-09-21,Pc,TVStadium,0,all
SWE,all,2020-09-28,Brand,Display,0,all
SWE,all,2020-09-28,Pc,Display,0,all
SWE,all,2020-09-28,Brand,Facebook,0,all
SWE,all,2020-09-28,Pc,Facebook,0,all
SWE,all,2020-09-28,Brand,Google,1077,all
SWE,all,2020-09-28,Life,Google,788,all
SWE,all,2020-09-28,Pc,Google,19028,all
SWE,all,2020-09-28,Brand,MicrosoftBing,315,all
SWE,all,2020-09-28,Life,MicrosoftBing,13,all
SWE,all,2020-09-28,Pc,MicrosoftBing,128,all
SWE,all,2020-09-28,Brand,OOHAirport,0,all
SWE,all,2020-09-28,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-09-28,Brand,Print,15923,all
SWE,all,2020-09-28,Brand,Radio,0,all
SWE,all,2020-09-28,Brand,TVConventional,0,all
SWE,all,2020-09-28,Pc,TVConventional,0,all
SWE,all,2020-09-28,Brand,TVSPNS,0,all
SWE,all,2020-09-28,Brand,TVSponsoringLFP,9047,all
SWE,all,2020-09-28,Pc,TVSponsoringLFP,0,all
SWE,all,2020-09-28,Brand,TVStadium,59211,all
SWE,all,2020-09-28,Pc,TVStadium,0,all
SWE,all,2020-10-05,Brand,Display,0,all
SWE,all,2020-10-05,Pc,Display,0,all
SWE,all,2020-10-05,Brand,Facebook,0,all
SWE,all,2020-10-05,Pc,Facebook,0,all
SWE,all,2020-10-05,Brand,Google,1157,all
SWE,all,2020-10-05,Life,Google,1932,all
SWE,all,2020-10-05,Pc,Google,19974,all
SWE,all,2020-10-05,Brand,MicrosoftBing,393,all
SWE,all,2020-10-05,Life,MicrosoftBing,11,all
SWE,all,2020-10-05,Pc,MicrosoftBing,114,all
SWE,all,2020-10-05,Brand,OOHAirport,0,all
SWE,all,2020-10-05,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-10-05,Brand,Print,18309,all
SWE,all,2020-10-05,Brand,Radio,0,all
SWE,all,2020-10-05,Brand,TVConventional,0,all
SWE,all,2020-10-05,Pc,TVConventional,46891,all
SWE,all,2020-10-05,Brand,TVSPNS,0,all
SWE,all,2020-10-05,Brand,TVSponsoringLFP,14586,all
SWE,all,2020-10-05,Pc,TVSponsoringLFP,0,all
SWE,all,2020-10-05,Brand,TVStadium,118421,all
SWE,all,2020-10-05,Pc,TVStadium,0,all
SWE,all,2020-10-12,Brand,Display,0,all
SWE,all,2020-10-12,Pc,Display,0,all
SWE,all,2020-10-12,Brand,Facebook,0,all
SWE,all,2020-10-12,Pc,Facebook,0,all
SWE,all,2020-10-12,Brand,Google,10025,all
SWE,all,2020-10-12,Life,Google,3867,all
SWE,all,2020-10-12,Pc,Google,23831,all
SWE,all,2020-10-12,Brand,MicrosoftBing,413,all
SWE,all,2020-10-12,Life,MicrosoftBing,24,all
SWE,all,2020-10-12,Pc,MicrosoftBing,162,all
SWE,all,2020-10-12,Brand,OOHAirport,0,all
SWE,all,2020-10-12,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-10-12,Brand,Print,15923,all
SWE,all,2020-10-12,Brand,Radio,0,all
SWE,all,2020-10-12,Brand,TVConventional,137882,all
SWE,all,2020-10-12,Pc,TVConventional,0,all
SWE,all,2020-10-12,Brand,TVSPNS,0,all
SWE,all,2020-10-12,Brand,TVSponsoringLFP,2400,all
SWE,all,2020-10-12,Pc,TVSponsoringLFP,0,all
SWE,all,2020-10-12,Brand,TVStadium,0,all
SWE,all,2020-10-12,Pc,TVStadium,0,all
SWE,all,2020-10-19,Brand,Display,0,all
SWE,all,2020-10-19,Pc,Display,0,all
SWE,all,2020-10-19,Brand,Facebook,0,all
SWE,all,2020-10-19,Pc,Facebook,0,all
SWE,all,2020-10-19,Brand,Google,7372,all
SWE,all,2020-10-19,Life,Google,2399,all
SWE,all,2020-10-19,Pc,Google,17416,all
SWE,all,2020-10-19,Brand,MicrosoftBing,390,all
SWE,all,2020-10-19,Life,MicrosoftBing,17,all
SWE,all,2020-10-19,Pc,MicrosoftBing,202,all
SWE,all,2020-10-19,Brand,OOHAirport,0,all
SWE,all,2020-10-19,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-10-19,Brand,Print,6768,all
SWE,all,2020-10-19,Brand,Radio,0,all
SWE,all,2020-10-19,Brand,TVConventional,84434,all
SWE,all,2020-10-19,Pc,TVConventional,0,all
SWE,all,2020-10-19,Brand,TVSPNS,0,all
SWE,all,2020-10-19,Brand,TVSponsoringLFP,6739,all
SWE,all,2020-10-19,Pc,TVSponsoringLFP,0,all
SWE,all,2020-10-19,Brand,TVStadium,59211,all
SWE,all,2020-10-19,Pc,TVStadium,0,all
SWE,all,2020-10-26,Brand,Display,0,all
SWE,all,2020-10-26,Pc,Display,0,all
SWE,all,2020-10-26,Brand,Facebook,0,all
SWE,all,2020-10-26,Pc,Facebook,0,all
SWE,all,2020-10-26,Brand,Google,5641,all
SWE,all,2020-10-26,Life,Google,4872,all
SWE,all,2020-10-26,Pc,Google,31855,all
SWE,all,2020-10-26,Brand,MicrosoftBing,543,all
SWE,all,2020-10-26,Life,MicrosoftBing,16,all
SWE,all,2020-10-26,Pc,MicrosoftBing,669,all
SWE,all,2020-10-26,Brand,OOHAirport,0,all
SWE,all,2020-10-26,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-10-26,Brand,Print,9155,all
SWE,all,2020-10-26,Brand,Radio,0,all
SWE,all,2020-10-26,Brand,TVConventional,106975,all
SWE,all,2020-10-26,Pc,TVConventional,0,all
SWE,all,2020-10-26,Brand,TVSPNS,0,all
SWE,all,2020-10-26,Brand,TVSponsoringLFP,9693,all
SWE,all,2020-10-26,Pc,TVSponsoringLFP,0,all
SWE,all,2020-10-26,Brand,TVStadium,59211,all
SWE,all,2020-10-26,Pc,TVStadium,0,all
SWE,all,2020-11-02,Brand,Display,0,all
SWE,all,2020-11-02,Pc,Display,0,all
SWE,all,2020-11-02,Brand,Facebook,0,all
SWE,all,2020-11-02,Pc,Facebook,0,all
SWE,all,2020-11-02,Brand,Google,1034,all
SWE,all,2020-11-02,Life,Google,2698,all
SWE,all,2020-11-02,Pc,Google,21055,all
SWE,all,2020-11-02,Brand,MicrosoftBing,400,all
SWE,all,2020-11-02,Life,MicrosoftBing,15,all
SWE,all,2020-11-02,Pc,MicrosoftBing,1030,all
SWE,all,2020-11-02,Brand,OOHAirport,0,all
SWE,all,2020-11-02,Brand,OOHSponsoringLFP,0,all
SWE,all,2020-11-02,Brand,Print,15923,all
SWE,all,2020-11-02,Brand,Radio,0,all
SWE,all,2020-11-02,Brand,TVConventional,43379,all
SWE,all,2020-11-02,Pc,TVConventional,0,all
SWE,all,2020-11-02,Brand,TVSPNS,0,all
SWE,all,2020-11-02,Brand,TVSponsoringLFP,9786,all
SWE,all,2020-11-02,Pc,TVSponsoringLFP,0,all
SWE,all,2020-11-02,Brand,TVStadium,59211,all
SWE,all,2020-11-02,Pc,TVStadium,0,all
UKR,all,2018-01-08,Brand,Display,107204,all
UKR,all,2018-01-08,Pc,Display,0,all
UKR,all,2018-01-08,Brand,Facebook,0,all
UKR,all,2018-01-08,Brand,Google,2342,all
UKR,all,2018-01-08,Pc,Google,253,all
UKR,all,2018-01-08,Pc,MicrosoftBing,142,all
UKR,all,2018-01-08,Brand,OOHAirport,0,all
UKR,all,2018-01-08,Life,OOHSponsoringLFP,0,all
UKR,all,2018-01-08,Brand,Print,0,all
UKR,all,2018-01-08,Pc,Radio,0,all
UKR,all,2018-01-08,Brand,TVConventional,0,all
UKR,all,2018-01-08,Brand,TVSPNS,0,all
UKR,all,2018-01-08,Pc,TVSponsoringLFP,0,all
UKR,all,2018-01-08,Brand,TVSponsoringLFP,8570,all
UKR,all,2018-01-08,Life,TVStadium,0,all
UKR,all,2018-01-08,Brand,TVStadium,56381,all
UKR,all,2018-01-15,Pc,Display,0,all
UKR,all,2018-01-15,Brand,Display,0,all
UKR,all,2018-01-15,Brand,Facebook,0,all
UKR,all,2018-01-15,Pc,Facebook,0,all
UKR,all,2018-01-15,Brand,Google,2134,all
UKR,all,2018-01-15,Pc,Google,295,all
UKR,all,2018-01-15,Brand,MicrosoftBing,179,all
UKR,all,2018-01-15,Pc,MicrosoftBing,0,all
UKR,all,2018-01-15,Brand,OOHAirport,0,all
UKR,all,2018-01-15,Pc,OOHSponsoringLFP,0,all
UKR,all,2018-01-15,Brand,Print,8604,all
UKR,all,2018-01-15,Pc,Radio,0,all
UKR,all,2018-01-15,Brand,TVConventional,0,all
UKR,all,2018-01-15,Life,TVConventional,0,all
UKR,all,2018-01-15,Pc,TVSPNS,0,all
UKR,all,2018-01-15,Brand,TVSponsoringLFP,0,all
UKR,all,2018-01-15,Pc,TVSponsoringLFP,10914,all
UKR,all,2018-01-15,Pc,TVStadium,0,all
UKR,all,2018-01-22,Pc,Display,0,all
UKR,all,2018-01-22,Brand,Display,0,all
UKR,all,2018-01-22,Brand,Facebook,0,all
UKR,all,2018-01-22,Pc,Google,2097,all
UKR,all,2018-01-22,Brand,Google,327,all
UKR,all,2018-01-22,Pc,MicrosoftBing,186,all
UKR,all,2018-01-22,Brand,MicrosoftBing,0,all
UKR,all,2018-01-22,Brand,OOHAirport,0,all
UKR,all,2018-01-22,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-01-22,Brand,Print,8604,all
UKR,all,2018-01-22,Pc,Radio,0,all
UKR,all,2018-01-22,Pc,TVConventional,0,all
UKR,all,2018-01-22,Brand,TVConventional,0,all
UKR,all,2018-01-22,Pc,TVSPNS,0,all
UKR,all,2018-01-22,Life,TVSponsoringLFP,0,all
UKR,all,2018-01-22,Life,TVStadium,0,all
UKR,all,2018-01-29,Pc,Display,0,all
UKR,all,2018-01-29,Brand,Display,0,all
UKR,all,2018-01-29,Brand,Facebook,0,all
UKR,all,2018-01-29,Brand,Google,2324,all
UKR,all,2018-01-29,Brand,MicrosoftBing,218,all
UKR,all,2018-01-29,Pc,MicrosoftBing,0,all
UKR,all,2018-01-29,Brand,OOHAirport,0,all
UKR,all,2018-01-29,Pc,OOHSponsoringLFP,0,all
UKR,all,2018-01-29,Pc,Print,8604,all
UKR,all,2018-01-29,Brand,Radio,0,all
UKR,all,2018-01-29,Pc,TVConventional,0,all
UKR,all,2018-01-29,Brand,TVConventional,0,all
UKR,all,2018-01-29,Pc,TVSPNS,0,all
UKR,all,2018-01-29,Brand,TVSponsoringLFP,0,all
UKR,all,2018-01-29,Brand,TVStadium,0,all
UKR,all,2018-01-29,Pc,TVStadium,56381,all
UKR,all,2018-02-05,Brand,Display,0,all
UKR,all,2018-02-05,Life,Facebook,0,all
UKR,all,2018-02-05,Brand,Facebook,0,all
UKR,all,2018-02-05,Pc,Google,2758,all
UKR,all,2018-02-05,Brand,Google,348,all
UKR,all,2018-02-05,Pc,MicrosoftBing,217,all
UKR,all,2018-02-05,Life,MicrosoftBing,0,all
UKR,all,2018-02-05,Pc,OOHAirport,0,all
UKR,all,2018-02-05,Brand,OOHSponsoringLFP,12000,all
UKR,all,2018-02-05,Brand,Print,8604,all
UKR,all,2018-02-05,Pc,Radio,0,all
UKR,all,2018-02-05,Pc,TVConventional,0,all
UKR,all,2018-02-05,Brand,TVConventional,0,all
UKR,all,2018-02-05,Brand,TVSPNS,0,all
UKR,all,2018-02-05,Life,TVSponsoringLFP,0,all
UKR,all,2018-02-05,Brand,TVStadium,0,all
UKR,all,2018-02-12,Pc,Display,0,all
UKR,all,2018-02-12,Brand,Display,0,all
UKR,all,2018-02-12,Brand,Facebook,0,all
UKR,all,2018-02-12,Life,Google,2751,all
UKR,all,2018-02-12,Pc,Google,253,all
UKR,all,2018-02-12,Pc,MicrosoftBing,225,all
UKR,all,2018-02-12,Brand,MicrosoftBing,0,all
UKR,all,2018-02-12,Life,MicrosoftBing,42,all
UKR,all,2018-02-12,Brand,OOHAirport,0,all
UKR,all,2018-02-12,Pc,OOHSponsoringLFP,12000,all
UKR,all,2018-02-12,Pc,Print,8604,all
UKR,all,2018-02-12,Brand,Radio,0,all
UKR,all,2018-02-12,Brand,TVConventional,0,all
UKR,all,2018-02-12,Brand,TVSPNS,0,all
UKR,all,2018-02-12,Pc,TVSponsoringLFP,0,all
UKR,all,2018-02-12,Pc,TVStadium,0,all
UKR,all,2018-02-19,Pc,Display,0,all
UKR,all,2018-02-19,Brand,Display,0,all
UKR,all,2018-02-19,Life,Facebook,0,all
UKR,all,2018-02-19,Brand,Facebook,0,all
UKR,all,2018-02-19,Life,Google,2495,all
UKR,all,2018-02-19,Pc,Google,218,all
UKR,all,2018-02-19,Pc,MicrosoftBing,224,all
UKR,all,2018-02-19,Brand,MicrosoftBing,259,all
UKR,all,2018-02-19,Brand,OOHAirport,0,all
UKR,all,2018-02-19,Pc,OOHSponsoringLFP,12000,all
UKR,all,2018-02-19,Brand,Print,8604,all
UKR,all,2018-02-19,Pc,Radio,0,all
UKR,all,2018-02-19,Pc,TVConventional,0,all
UKR,all,2018-02-19,Brand,TVSPNS,0,all
UKR,all,2018-02-19,Pc,TVSponsoringLFP,0,all
UKR,all,2018-02-19,Brand,TVStadium,0,all
UKR,all,2018-02-26,Life,Display,0,all
UKR,all,2018-02-26,Brand,Facebook,0,all
UKR,all,2018-02-26,Pc,Google,2502,all
UKR,all,2018-02-26,Brand,Google,221,all
UKR,all,2018-02-26,Brand,MicrosoftBing,232,all
UKR,all,2018-02-26,Pc,MicrosoftBing,0,all
UKR,all,2018-02-26,Pc,OOHAirport,0,all
UKR,all,2018-02-26,Brand,OOHSponsoringLFP,12000,all
UKR,all,2018-02-26,Brand,Print,8604,all
UKR,all,2018-02-26,Brand,Radio,0,all
UKR,all,2018-02-26,Pc,TVConventional,0,all
UKR,all,2018-02-26,Life,TVSPNS,0,all
UKR,all,2018-02-26,Brand,TVSponsoringLFP,0,all
UKR,all,2018-02-26,Brand,TVStadium,0,all
UKR,all,2018-03-05,Brand,Display,0,all
UKR,all,2018-03-05,Pc,Facebook,0,all
UKR,all,2018-03-05,Life,Facebook,0,all
UKR,all,2018-03-05,Brand,Google,2853,all
UKR,all,2018-03-05,Pc,MicrosoftBing,236,all
UKR,all,2018-03-05,Brand,MicrosoftBing,969,all
UKR,all,2018-03-05,Brand,OOHAirport,0,all
UKR,all,2018-03-05,Life,OOHSponsoringLFP,0,all
UKR,all,2018-03-05,Brand,Print,8604,all
UKR,all,2018-03-05,Pc,Radio,0,all
UKR,all,2018-03-05,Brand,TVConventional,0,all
UKR,all,2018-03-05,Pc,TVConventional,0,all
UKR,all,2018-03-05,Pc,TVSPNS,0,all
UKR,all,2018-03-05,Brand,TVSponsoringLFP,0,all
UKR,all,2018-03-05,Brand,TVStadium,0,all
UKR,all,2018-03-05,Pc,TVStadium,56381,all
UKR,all,2018-03-12,Brand,Display,0,all
UKR,all,2018-03-12,Life,Facebook,0,all
UKR,all,2018-03-12,Pc,Google,2921,all
UKR,all,2018-03-12,Brand,Google,255,all
UKR,all,2018-03-12,Pc,MicrosoftBing,200,all
UKR,all,2018-03-12,Brand,MicrosoftBing,40,all
UKR,all,2018-03-12,Pc,OOHAirport,0,all
UKR,all,2018-03-12,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-03-12,Pc,Print,8604,all
UKR,all,2018-03-12,Brand,Radio,0,all
UKR,all,2018-03-12,Pc,TVConventional,0,all
UKR,all,2018-03-12,Pc,TVSPNS,19256,all
UKR,all,2018-03-12,Life,TVSponsoringLFP,0,all
UKR,all,2018-03-12,Pc,TVSponsoringLFP,5054,all
UKR,all,2018-03-12,Pc,TVStadium,0,all
UKR,all,2018-03-12,Brand,TVStadium,56381,all
UKR,all,2018-03-19,Brand,Display,0,all
UKR,all,2018-03-19,Pc,Display,0,all
UKR,all,2018-03-19,Pc,Facebook,0,all
UKR,all,2018-03-19,Brand,Google,2875,all
UKR,all,2018-03-19,Brand,MicrosoftBing,210,all
UKR,all,2018-03-19,Brand,OOHAirport,0,all
UKR,all,2018-03-19,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-03-19,Brand,Print,8604,all
UKR,all,2018-03-19,Pc,Radio,0,all
UKR,all,2018-03-19,Pc,TVConventional,0,all
UKR,all,2018-03-19,Life,TVConventional,0,all
UKR,all,2018-03-19,Pc,TVSPNS,20628,all
UKR,all,2018-03-19,Brand,TVSponsoringLFP,0,all
UKR,all,2018-03-19,Pc,TVSponsoringLFP,4834,all
UKR,all,2018-03-19,Pc,TVStadium,0,all
UKR,all,2018-03-19,Brand,TVStadium,56381,all
UKR,all,2018-03-26,Brand,Display,0,all
UKR,all,2018-03-26,Pc,Display,0,all
UKR,all,2018-03-26,Brand,Facebook,689,all
UKR,all,2018-03-26,Pc,Facebook,0,all
UKR,all,2018-03-26,Brand,Google,3126,all
UKR,all,2018-03-26,Pc,Google,318,all
UKR,all,2018-03-26,Pc,MicrosoftBing,208,all
UKR,all,2018-03-26,Brand,MicrosoftBing,460,all
UKR,all,2018-03-26,Brand,OOHAirport,0,all
UKR,all,2018-03-26,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-03-26,Brand,Print,14788,all
UKR,all,2018-03-26,Brand,Radio,0,all
UKR,all,2018-03-26,Brand,TVConventional,0,all
UKR,all,2018-03-26,Pc,TVSPNS,17884,all
UKR,all,2018-03-26,Brand,TVSponsoringLFP,0,all
UKR,all,2018-03-26,Pc,TVStadium,0,all
UKR,all,2018-04-02,Brand,Display,0,all
UKR,all,2018-04-02,Pc,Display,0,all
UKR,all,2018-04-02,Brand,Facebook,820,all
UKR,all,2018-04-02,Pc,Facebook,0,all
UKR,all,2018-04-02,Pc,Google,2412,all
UKR,all,2018-04-02,Brand,Google,11554,all
UKR,all,2018-04-02,Brand,MicrosoftBing,148,all
UKR,all,2018-04-02,Brand,OOHAirport,0,all
UKR,all,2018-04-02,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-04-02,Pc,Print,8604,all
UKR,all,2018-04-02,Pc,Radio,0,all
UKR,all,2018-04-02,Brand,TVConventional,0,all
UKR,all,2018-04-02,Pc,TVConventional,0,all
UKR,all,2018-04-02,Brand,TVSPNS,14650,all
UKR,all,2018-04-02,Brand,TVSponsoringLFP,0,all
UKR,all,2018-04-02,Pc,TVStadium,0,all
UKR,all,2018-04-09,Brand,Display,0,all
UKR,all,2018-04-09,Pc,Facebook,836,all
UKR,all,2018-04-09,Pc,Google,3484,all
UKR,all,2018-04-09,Brand,Google,243,all
UKR,all,2018-04-09,Brand,MicrosoftBing,260,all
UKR,all,2018-04-09,Pc,OOHAirport,0,all
UKR,all,2018-04-09,Brand,OOHSponsoringLFP,0,all
UKR,all,2018-04-09,Brand,Print,8604,all
UKR,all,2018-04-09,Brand,Radio,0,all
UKR,all,2018-04-09,Brand,TVConventional,0,all
UKR,all,2018-04-09,Pc,TVSPNS,18619,all
UKR,all,2018-04-09,Life,TVSponsoringLFP,0,all
UKR,all,2018-04-09,Brand,TVStadium,0,all
UKR,all,2018-04-09,Pc,TVStadium,56381,all
UKR,all,2018-04-16,Pc,Display,0,all
UKR,all,2018-04-16,Brand,Display,0,all
UKR,all,2018-04-16,Life,Facebook,843,all
UKR,all,2018-04-16,Pc,Facebook,0,all
UKR,all,2018-04-16,Brand,Google,3149,all
UKR,all,2018-04-16,Pc,Google,22681,all
UKR,all,2018-04-16,Life,MicrosoftBing,269,all
UKR,all,2018-04-16,Pc,MicrosoftBing,446,all
UKR,all,2018-04-16,Brand,OOHAirport,0,all
UKR,all,2018-04-16,Life,OOHSponsoringLFP,0,all
UKR,all,2018-04-16,Brand,Print,14788,all
UKR,all,2018-04-16,Pc,Radio,0,all
UKR,all,2018-04-16,Life,TVConventional,0,all
UKR,all,2018-04-16,Brand,TVConventional,0,all
UKR,all,2018-04-16,Pc,TVSPNS,16806,all
UKR,all,2018-04-16,Pc,TVSponsoringLFP,0,all
UKR,all,2018-04-16,Brand,TVSponsoringLFP,6666,all
